Unnamed: 0,a,ab,b,c,pentamer,N-Boc,N-H,halide
549.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)s3)ccc21,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2ccc(-c3ccc4c(ccn4-c4cnccn4)c3)s2)cc1)c1ccc(-c2ccc(-c3ccc4c(ccn4-c4cnccn4)c3)s2)cc1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(-c4ccc([Si](C)(C)c5ccc(-c6ccc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)s6)cc5)cc4)s3)ccc21,C[Si](C)(c1ccc(-c2ccc(-c3ccc4[nH]ccc4c3)s2)cc1)c1ccc(-c2ccc(-c3ccc4[nH]ccc4c3)s2)cc1,Brc1nccnc1
550.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc([B-]45OC(=O)C[N+]4(C)CC(=O)O5)s3)ccc21,C[N+]12CC(=O)O[B-]1(c1ccc(Br)s1)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1cnc(-n2ccc3cc(-c4ccc(-c5ccc6nc7ccc(-c8ccc(-c9ccc%10c(ccn%10-c%10cnccn%10)c9)s8)cc7nc6c5)s4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(-c4ccc5nc6ccc(-c7ccc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)s7)cc6nc5c4)s3)ccc21,c1cc2cc(-c3ccc(-c4ccc5nc6ccc(-c7ccc(-c8ccc9[nH]ccc9c8)s7)cc6nc5c4)s3)ccc2[nH]1,Brc1nccnc1
551.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1ccccc1-c1ccc2c(ccn2-c2cnccn2)c1)c1ccccc1-c1ccccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccccc3[Si](C)(C)c3ccccc3-c3ccccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,C[Si](C)(c1ccccc1-c1ccccc1-c1ccc2[nH]ccc2c1)c1ccccc1-c1ccccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
552.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)nc1,c1ccc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2ccc(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)nc2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)nc3)ccc21,c1ccc(-c2ccc3[nH]ccc3c2)c(-c2ccc(-c3ccccc3-c3ccc4[nH]ccc4c3)nc2)c1,Brc1nccnc1
554.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1ccc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2cc(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)c3ccccc3c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3cc(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4ccccc4c3)ccc21,c1ccc(-c2cc(-c3ccccc3-c3ccc4[nH]ccc4c3)c3ccccc3c2)c(-c2ccc3[nH]ccc3c2)c1,Brc1nccnc1
555.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)sc1-c1ccccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3cc(Cl)c(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)s3)ccc21,Clc1cc(-c2ccccc2-c2ccc3[nH]ccc3c2)sc1-c1ccccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
556.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)c3nsnc3c(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)c2nc1C,Cc1nc2c(-c3ccccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c3nsnc3c(-c3ccccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2nc1C,Cc1nc2c(-c3ccccc3-c3ccc4[nH]ccc4c3)c3nsnc3c(-c3ccccc3-c3ccc4[nH]ccc4c3)c2nc1C,Brc1nccnc1
557.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccccc1Oc1ccccc1Br,c1ccc(-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)c(Oc2ccccc2-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccccc3Oc3ccccc3-c3ccccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc21,c1ccc(-c2ccccc2-c2ccc3[nH]ccc3c2)c(Oc2ccccc2-c2ccccc2-c2ccc3[nH]ccc3c2)c1,Brc1nccnc1
558.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,CC(C)(C)c1ccc2c(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)c3ccccc3c(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)c2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3c4ccccc4c(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4cc(C(C)(C)C)ccc34)ccc21,CC(C)(C)c1ccc2c(-c3ccccc3-c3ccc4[nH]ccc4c3)c3ccccc3c(-c3ccccc3-c3ccc4[nH]ccc4c3)c2c1,Brc1nccnc1
559.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Fc1cc(Br)c(F)cc1Br,Fc1cc(-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)c(F)cc1-c1ccccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3cc(F)c(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)cc3F)ccc21,Fc1cc(-c2ccccc2-c2ccc3[nH]ccc3c2)c(F)cc1-c1ccccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
560.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2oc(Br)cc2c1,c1ccc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2ccc3oc(-c4ccccc4-c4ccc5c(ccn5-c5cnccn5)c4)cc3c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccc4oc(-c5ccccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4c3)ccc21,c1ccc(-c2ccc3oc(-c4ccccc4-c4ccc5[nH]ccc5c4)cc3c2)c(-c2ccc3[nH]ccc3c2)c1,Brc1nccnc1
561.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc(Br)o1,c1ccc(-c2ccc(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)o2)c(-c2ccc3c(ccn3-c3cnccn3)c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)o3)ccc21,c1ccc(-c2ccc(-c3ccccc3-c3ccc4[nH]ccc4c3)o2)c(-c2ccc3[nH]ccc3c2)c1,Brc1nccnc1
562.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,c1ccc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4ccc5c(ccn5-c5cnccn5)c4)ccc2-3)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc3-4)ccc21,c1ccc(-c2ccc3[nH]ccc3c2)c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(-c4ccccc4-c4ccc5[nH]ccc5c4)ccc2-3)c1,Brc1nccnc1
563.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Clc1cc(Cl)c(Br)cc1Br,Clc1cc(Cl)c(-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)cc1-c1ccccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3cc(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c(Cl)cc3Cl)ccc21,Clc1cc(Cl)c(-c2ccccc2-c2ccc3[nH]ccc3c2)cc1-c1ccccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
564.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cnc2nc(Br)ccc2c1,c1ccc(-c2ccc3c(ccn3-c3cnccn3)c2)c(-c2cnc3nc(-c4ccccc4-c4ccc5c(ccn5-c5cnccn5)c4)ccc3c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3cnc4nc(-c5ccccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4c3)ccc21,c1ccc(-c2ccc3[nH]ccc3c2)c(-c2cnc3nc(-c4ccccc4-c4ccc5[nH]ccc5c4)ccc3c2)c1,Brc1nccnc1
565.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1cccc2cccc(Br)c12,c1ccc(-c2cccc3cccc(-c4ccccc4-c4ccc5c(ccn5-c5cnccn5)c4)c23)c(-c2ccc3c(ccn3-c3cnccn3)c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3cccc4cccc(-c5ccccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)c34)ccc21,c1ccc(-c2cccc3cccc(-c4ccccc4-c4ccc5[nH]ccc5c4)c23)c(-c2ccc3[nH]ccc3c2)c1,Brc1nccnc1
566.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)ccc2-c2ccc(-c3ccccc3-c3ccc4c(ccn4-c4cnccn4)c3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)ccc2-c2ccc(-c3ccccc3-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)cc21,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3ccccc3-c3ccc4[nH]ccc4c3)ccc2-c2ccc(-c3ccccc3-c3ccc4[nH]ccc4c3)cc21,Brc1nccnc1
567.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Fc1c(F)c(Br)c2nsnc2c1Br,Fc1c(F)c(-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)c2nsnc2c1-c1ccccc1-c1ccc2c(ccn2-c2cnccn2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3c(F)c(F)c(-c4ccccc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4nsnc34)ccc21,Fc1c(F)c(-c2ccccc2-c2ccc3[nH]ccc3c2)c2nsnc2c1-c1ccccc1-c1ccc2[nH]ccc2c1,Brc1nccnc1
568.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,C[Si](C)(c1ccc(-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)cc1)c1ccc(-c2ccccc2-c2ccc3c(ccn3-c3cnccn3)c2)cc1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccc([Si](C)(C)c4ccc(-c5ccccc5-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)cc4)cc3)ccc21,C[Si](C)(c1ccc(-c2ccccc2-c2ccc3[nH]ccc3c2)cc1)c1ccc(-c2ccccc2-c2ccc3[nH]ccc3c2)cc1,Brc1nccnc1
569.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3[B-]34OC(=O)C[N+]3(C)CC(=O)O4)ccc21,C[N+]12CC(=O)O[B-]1(c1ccccc1Br)OC(=O)C2,Brc1ccc2nc3ccc(Br)cc3nc2c1,c1ccc(-c2ccc3nc4ccc(-c5ccccc5-c5ccc6c(ccn6-c6cnccn6)c5)cc4nc3c2)c(-c2ccc3c(ccn3-c3cnccn3)c2)c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccccc3-c3ccc4nc5ccc(-c6ccccc6-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)cc5nc4c3)ccc21,c1ccc(-c2ccc3nc4ccc(-c5ccccc5-c5ccc6[nH]ccc6c5)cc4nc3c2)c(-c2ccc3[nH]ccc3c2)c1,Brc1nccnc1
570.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,C[Si](C)(c1ccccc1Br)c1ccccc1Br,C[Si](C)(c1ccccc1-c1cc2cc(-c3ccc4c(ccn4-c4cnccn4)c3)ccc2o1)c1ccccc1-c1cc2cc(-c3ccc4c(ccn4-c4cnccn4)c3)ccc2o1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccccc5[Si](C)(C)c5ccccc5-c5cc6cc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)ccc6o5)cc4c3)ccc21,C[Si](C)(c1ccccc1-c1cc2cc(-c3ccc4[nH]ccc4c3)ccc2o1)c1ccccc1-c1cc2cc(-c3ccc4[nH]ccc4c3)ccc2o1,Brc1nccnc1
571.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1ccc(Br)nc1,c1cnc(-n2ccc3cc(-c4ccc5oc(-c6ccc(-c7cc8cc(-c9ccc%10c(ccn%10-c%10cnccn%10)c9)ccc8o7)nc6)cc5c4)ccc32)cn1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5ccc(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)nc5)cc4c3)ccc21,c1cc2cc(-c3ccc4oc(-c5ccc(-c6cc7cc(-c8ccc9[nH]ccc9c8)ccc7o6)nc5)cc4c3)ccc2[nH]1,Brc1nccnc1
573.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Brc1cc(Br)c2ccccc2c1,c1ccc2c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)cc(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)cc2c1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5cc(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)c6ccccc6c5)cc4c3)ccc21,c1ccc2c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)cc(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)cc2c1,Brc1nccnc1
574.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Clc1cc(Br)sc1Br,Clc1cc(-c2cc3cc(-c4ccc5c(ccn5-c5cnccn5)c4)ccc3o2)sc1-c1cc2cc(-c3ccc4c(ccn4-c4cnccn4)c3)ccc2o1,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5cc(Cl)c(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)s5)cc4c3)ccc21,Clc1cc(-c2cc3cc(-c4ccc5[nH]ccc5c4)ccc3o2)sc1-c1cc2cc(-c3ccc4[nH]ccc4c3)ccc2o1,Brc1nccnc1
575.0,CC(C)(C)OC(=O)n1ccc2cc(B3OC(C)(C)C(C)(C)O3)ccc21,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc([B-]56OC(=O)C[N+]5(C)CC(=O)O6)cc4c3)ccc21,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,Cc1nc2c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc6c(ccn6-c6cnccn6)c5)ccc4o3)c2nc1C,Cc1nc2c(-c3cc4cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc6c(ccn6C(=O)OC(C)(C)C)c5)ccc4o3)c2nc1C,Cc1nc2c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc6[nH]ccc6c5)ccc4o3)c2nc1C,Brc1nccnc1
